name,lat,lng,type,size,Primary Market,Airing,Initial support from the Corporation for Public Broadcasting,PRX Dovetail hosts,Testimonial,audio,Podcast Portfolio,Total Donors,To PRX,To Radiotopia,To <i>Ear Hustle</i>,To <i>The World</i>,Other,Downloads in FY25,Shows
KQEI-FM:,38.5781342,-121.4944209,broadcast,medium,"Sacramento, CA",Latino USA | Selected Shorts | The World,,,,,,,,,,,,,3
KQED-FM:,37.7749295,-122.4194155,broadcast,medium,"San Francisco, CA",Latino USA | Selected Shorts | The World,,,,,,,,,,,,,3
KAZU-FM:,36.6777372,-121.6555013,broadcast,medium,"Monterey-Salinas-Santa Cruz, CA",Latino USA | Selected Shorts | The World,,,,,,,,,,,,,3
WVXU-FM:,39.1031182,-84.5120196,broadcast,medium,"Cincinnati, OH",Living On Earth | PRX Remix | PRX Remix,,,,,,,,,,,,,3
WMUB-FM:,39.5069974,-84.745231,broadcast,medium,"Oxford, OH",Living On Earth | PRX Remix | PRX Remix,,,,,,,,,,,,,3
KCAW-FM:,57.0532193,-135.3345513,broadcast,medium,"Sitka, AK",PRX Remix | Reveal | This American Life,,,,,,,,,,,,,3
KECC-FM:,37.9850091,-103.5438321,broadcast,medium,"La Junta, CO",Latino USA | Living On Earth | Reveal,,,,,,,,,,,,,3
KOJP-FM:,29.5607383,-104.3721465,broadcast,medium,"Presidio, TX",Latino USA | Sound Opinions | Think,,,,,,,,,,,,,3
KSMW-FM:,36.7280695,-91.8522677,broadcast,medium,"West Plains, MO",Harmonia | Living On Earth | Zorba,,,,,,,,,,,,,3
KSMU-FM:,37.2089572,-93.2922989,broadcast,medium,"Springfield, MO",Harmonia | Living On Earth | Zorba,,,,,,,,,,,,,3
KSMS-FM:,36.6144221,-93.2376334,broadcast,medium,"Point Lookout, MO",Harmonia | Living On Earth | Zorba,,,,,,,,,,,,,3
WNDY-FM:,39.76909,-86.158018,broadcast,medium,"Indianapolis, IN",Harmonia | Reveal | Snap Judgment,,,,,,,,,,,,,3
WFYI-FM:,39.76909,-86.158018,broadcast,medium,"Indianapolis, IN",Harmonia | Reveal | Snap Judgment,,,,,,,,,,,,,3
WFCI-FM:,39.479644,-86.0539012,broadcast,medium,"Franklin, IN",Harmonia | Reveal | Snap Judgment,,,,,,,,,,,,,3
KETR-FM:,33.2472808,-95.9114704,broadcast,medium,"Commerce, TX",Reveal | Snap Judgment | Think,,,,,,,,,,,,,3
KTRL-FM:,32.2206958,-98.2022633,broadcast,medium,"Stephenville, TX",PRX Remix | Think | Zorba,,,,,,,,,,,,,3
WXXI-AM:,43.1565779,-77.6088465,broadcast,small,"Rochester, NY",Living On Earth | Christopher Kimball's Milk Street Radio,,,,,,,,,,,,,2
KSLU-FM:,30.5043583,-90.4611995,broadcast,small,"Hammond, LA",Christopher Kimball's Milk Street Radio | Sound Opinions,,,,,,,,,,,,,2
WVTW-FM:,38.0301826,-78.4769353,broadcast,small,"Charlottesville, VA",Christopher Kimball's Milk Street Radio | The World,,,,,,,,,,,,,2
WVTU-FM:,38.0301826,-78.4769353,broadcast,small,"Charlottesville, VA",Christopher Kimball's Milk Street Radio | The World,,,,,,,,,,,,,2
WVTR-FM:,36.8348383,-81.5148368,broadcast,small,"Marion, VA",Christopher Kimball's Milk Street Radio | The World,,,,,,,,,,,,,2
WVTF-FM:,37.2709116,-79.9449495,broadcast,small,"Roanoke-Lynchburg, VA",Christopher Kimball's Milk Street Radio | The World,,,,,,,,,,,,,2
WRIQ-FM:,37.3438906,-77.071268,broadcast,small,"Charles City, Virginia",Christopher Kimball's Milk Street Radio | The World,,,,,,,,,,,,,2
WQIQ-FM:,38.3003751,-77.4588059,broadcast,small,"Fredericksburg, VA",Christopher Kimball's Milk Street Radio | The World,,,,,,,,,,,,,2
WISE-FM:,36.9759345,-82.5757108,broadcast,small,"Wise, VA",Christopher Kimball's Milk Street Radio | The World,,,,,,,,,,,,,2
WEHC-FM:,36.773811,-81.834939,broadcast,small,"Emory, VA",Christopher Kimball's Milk Street Radio | The World,,,,,,,,,,,,,2
WHFC-FM:,39.5359406,-76.3482931,broadcast,small,"Bel Air, MD",Harmonia | Christopher Kimball's Milk Street Radio,,,,,,,,,,,,,2
KCSB-FM:,34.420285,-119.698935,broadcast,small,"Santa Barbara, CA",Christopher Kimball's Milk Street Radio | Reveal,,,,,,,,,,,,,2
KCLU-FM:,34.1761133,-118.8487793,broadcast,small,"Thousand Oaks, CA",Snap Judgment | To the Best of Our Knowledge,,,,,,,,,,,,,2
KCLU-AM:,34.420285,-119.698935,broadcast,small,"Santa Barbara, CA",Snap Judgment | To the Best of Our Knowledge,,,,,,,,,,,,,2
KCLM-FM:,34.9530337,-120.4357191,broadcast,small,"Santa Maria, CA",Snap Judgment | To the Best of Our Knowledge,,,,,,,,,,,,,2
KRDP-FM:,33.4482266,-112.0776781,broadcast,small,"Phoenix, AZ","Left, Right & Center | The Ezra Klein Show",,,,,,,,,,,,,2
WUOT-FM:,35.965266,-83.923304,broadcast,small,"Knoxville, TN",The Moth Radio Hour | This American Life,,,,,,,,,,,,,2
KBRP-FM:,31.4481547,-109.9284084,broadcast,small,"Bisbee, AZ",The Moth Radio Hour | This American Life,,,,,,,,,,,,,2
WVTQ-FM:,43.1082138,-73.1191619,broadcast,small,"Sunderland, VT",Harmonia | Pittsburgh Symphony Orchestra,,,,,,,,,,,,,2
WVTI-FM:,43.7153482,-72.307869,broadcast,small,"Norwich, VT",Harmonia | Pittsburgh Symphony Orchestra,,,,,,,,,,,,,2
WOXR-FM:,44.6994873,-73.4529124,broadcast,small,"Plattsburgh, VT",Harmonia | Pittsburgh Symphony Orchestra,,,,,,,,,,,,,2
WNCH-FM:,43.7153482,-72.307869,broadcast,small,"Norwich, VT",Harmonia | Pittsburgh Symphony Orchestra,,,,,,,,,,,,,2
WOI-FM:,41.5896139,-93.6163963,broadcast,small,"Des Moines, IA",No Small Endeavor | The Moth Radio Hour,,,,,,,,,,,,,2
WDNA-FM:,26.0098511,-80.159142,broadcast,small,"Miami-Ft. Lauderdale-Hollywood, FL",Afropop Worldwide | Jazz Happening Now,,,,,,,,,,,,,2
WBRH-FM:,30.4514677,-91.1871466,broadcast,small,"Baton Rouge, LA",Afropop Worldwide | Jazz Happening Now,,,,,,,,,,,,,2
KGUA-FM:,38.7693215,-123.5312691,broadcast,small,"Gualala, CA","Left, Right & Center | Living On Earth",,,,,,,,,,,,,2
WSDL-FM:,38.3345422,-75.0846016,broadcast,small,"Ocean City, MD",Living On Earth | This American Life,,,,,,,,,,,,,2
KUWZ-FM:,41.5874644,-109.2029043,broadcast,small,"Rock Springs, WY",Snap Judgment | The Moth Radio Hour,,,,,,,,,,,,,2
KUWX-FM:,42.8678809,-109.8633501,broadcast,small,"Pinedale, WY",Snap Judgment | The Moth Radio Hour,,,,,,,,,,,,,2
KUWT-FM:,43.6460672,-108.2120432,broadcast,small,"Thermopolis, WY",Snap Judgment | The Moth Radio Hour,,,,,,,,,,,,,2
Wyoming Public Radio (KUWR-FM):,41.3113669,-105.5911007,broadcast,small,"Laramie, WY",Snap Judgment | The Moth Radio Hour,,,,,,,,,,,,,2
KUWP-FM:,43.0759678,-107.2902839,broadcast,small,"Cody/Powell, WY",Snap Judgment | The Moth Radio Hour,,,,,,,,,,,,,2
KUWN-FM:,43.8547003,-104.2049408,broadcast,small,"Newcastle, WY",Snap Judgment | The Moth Radio Hour,,,,,,,,,,,,,2
KUWJ-FM:,43.4799291,-110.7624282,broadcast,small,"Jackson, WY",Snap Judgment | The Moth Radio Hour,,,,,,,,,,,,,2
KUWG-FM:,44.2931097,-105.494199,broadcast,small,"Gillette, WY",Snap Judgment | The Moth Radio Hour,,,,,,,,,,,,,2
KUWD-FM:,44.4063746,-104.3757816,broadcast,small,"Sundance, WY",Snap Judgment | The Moth Radio Hour,,,,,,,,,,,,,2
KUWC-FM:,42.848709,-106.2980824,broadcast,small,"Casper, WY",Snap Judgment | The Moth Radio Hour,,,,,,,,,,,,,2
KUWA-FM:,42.7249282,-110.9318687,broadcast,small,"Afton, WY",Snap Judgment | The Moth Radio Hour,,,,,,,,,,,,,2
KSUW-FM:,44.7971939,-106.9561791,broadcast,small,"Sheridan, WY",Snap Judgment | The Moth Radio Hour,,,,,,,,,,,,,2
KDUW-FM:,42.7596897,-105.3822069,broadcast,small,"Douglas, WY",Snap Judgment | The Moth Radio Hour,,,,,,,,,,,,,2
KBUW-FM:,44.3481879,-106.6991232,broadcast,small,"Buffalo, WY",Snap Judgment | The Moth Radio Hour,,,,,,,,,,,,,2
KGLT-FM:,45.6793119,-111.037259,broadcast,small,"Bozeman, MT",Sound Opinions | This American Life,,,,,,,,,,,,,2
KNKX-FM:,47.4483652,-122.3085927,broadcast,small,"Seattle-Tacoma, WA",Snap Judgment | This American Life,,,,,,,,,,,,,2
WRUR-FM:,43.1565779,-77.6088465,broadcast,small,"Rochester, NY",Afropop Worldwide | Sound Opinions,,,,,,,,,,,,,2
KVIX-FM:,48.118146,-123.4307413,broadcast,small,"Port Angeles, WA",Snap Judgment | This American Life,,,,,,,,,,,,,2
KPLK-FM:,48.50389,-122.23611,broadcast,small,"Sedro-Woolley, WA",Snap Judgment | This American Life,,,,,,,,,,,,,2
KPLI-FM:,47.0451842,-122.895355,broadcast,small,"Olympia, WA",Snap Judgment | This American Life,,,,,,,,,,,,,2
KUNI-FM:,41.5237912,-90.576587,broadcast,small,"Davenport, IA",As It Happens | No Small Endeavor,,,,,,,,,,,,,2
WNCU-FM:,35.8991678,-78.8636402,broadcast,small,"Raleigh-Durham, NC",Jazz After Hours | Snap Judgment,,,,,,,,,,,,,2
WILL-FM:,40.1105875,-88.2072697,broadcast,small,"Urbana / Champaign, IL","Harmonia | Left, Right & Center",,,,,,,,,,,,,2
WHSF-FM:,45.6366228,-89.4120753,broadcast,small,"Rhinelander, WI",The Moth Radio Hour | The World,,,,,,,,,,,,,2
WETS-FM:,36.3206778,-82.3425105,broadcast,small,"Johnson City-Kingsport-Bristol, TN",PRX Remix | The Moth Radio Hour,,,,,,,,,,,,,2
KTCB-FM:,45.4562158,-123.8440137,broadcast,small,"Tillamook, OR","Harmonia | Left, Right & Center",,,,,,,,,,,,,2
KMUN-FM:,46.1878841,-123.8312534,broadcast,small,"Astoria, OR","Harmonia | Left, Right & Center",,,,,,,,,,,,,2
KSFR-FM:,35.7616955,-105.9325214,broadcast,small,"Santa Fe, Pueblo, NM","Left, Right & Center | Reveal",,,,,,,,,,,,,2
WESA-FM:,40.4386612,-79.9972352,broadcast,small,"Pittsburg, PA","Left, Right & Center | Think",,,,,,,,,,,,,2
KANV-FM:,39.0286093,-96.8313978,broadcast,small,"Manhattan / Junction City, KS",Reveal | The Moth Radio Hour,,,,,,,,,,,,,2
Kansas Public Radio (KANU-FM):,39.1155314,-94.6267873,broadcast,small,"Kansas City, KS",Reveal | The Moth Radio Hour,,,,,,,,,,,,,2
KANQ-FM:,37.6792135,-95.4572034,broadcast,small,"Chanute / Independence, KS",Reveal | The Moth Radio Hour,,,,,,,,,,,,,2
KANH-FM:,38.403903,-96.1816626,broadcast,small,"Emporia, KS",Reveal | The Moth Radio Hour,,,,,,,,,,,,,2
WVBI-FM:,45.6467627,-85.5520726,broadcast,small,"Beaver Island, MI","Left, Right & Center | Think",,,,,,,,,,,,,2
KTAL-FM:,33.425125,-94.0476882,broadcast,small,"Texarkana, TX",Reveal | The Moth Radio Hour,,,,,,,,,,,,,2
KCFP-FM:,38.2705996,-104.6101033,broadcast,small,"Pueblo, CO",Live Wire | Selected Shorts,,,,,,,,,,,,,2
KAMU-FM2:,30.6210482,-96.3255016,broadcast,small,"College Station, TX",Selected Shorts | The World,,,,,,,,,,,,,2
KANU-FM2:,39.1155314,-94.6267873,broadcast,small,"Kansas City, KS",Reveal | This American Life,,,,,,,,,,,,,2
WISU-FM:,39.4654441,-87.4139427,broadcast,small,"Terre Haute, IN",Reveal | This American Life,,,,,,,,,,,,,2
WEMU-FM:,42.2411499,-83.6129939,broadcast,small,"Ypsilanti, MI",Reveal | This American Life,,,,,,,,,,,,,2
KUSW-FM:,36.7944478,-108.0803484,broadcast,small,"Flora Vista, NM",Reveal | This American Life,,,,,,,,,,,,,2
KSUT-FM:,37.1150037,-107.633113,broadcast,small,"Ignacio, CO",Reveal | This American Life,,,,,,,,,,,,,2
KPGS-FM:,37.26945,-107.0097617,broadcast,small,"Pagosa Springs, CO",Reveal | This American Life,,,,,,,,,,,,,2
KIYE-FM:,46.4041348,-116.804906,broadcast,small,"Lapwai, ID",Live Wire | Living On Earth,,,,,,,,,,,,,2
KGHR-FM:,36.1349928,-111.2398625,broadcast,small,"Tuba City, AZ",Living On Earth | The World,,,,,,,,,,,,,2
KFCF-FM:,36.7377981,-119.7871247,broadcast,small,"Fresno, CA",Reveal | This American Life,,,,,,,,,,,,,2
KDNG-FM:,37.2739528,-107.8792499,broadcast,small,"Durango, CO",Reveal | This American Life,,,,,,,,,,,,,2
KCPB-FM:,46.1878841,-123.8312534,broadcast,small,"Astoria, OR",The Ezra Klein Show | Think,,,,,,,,,,,,,2
WQCS-FM2:,27.638635,-80.3946317,broadcast,small,"Ft. Pierce-Stuart-Vero Beach, FL",Innovation Hub | The World,,,,,,,,,,,,,2
WITH-FM:,42.4439614,-76.5018807,broadcast,small,"Ithaca, NY",Afropop Worldwide | Echoes,,,,,,,,,,,,,2
KWMU-FM2:,38.627428,-90.1982439,broadcast,small,"St. Louis, MO",Afropop Worldwide | Echoes,,,,,,,,,,,,,2
WTIP-FM:,47.7504469,-90.3342727,broadcast,small,"Grand Marais, MN",Living On Earth | Reveal,,,,,,,,,,,,,2
WMPN-FM2:,32.2981392,-90.18065,broadcast,small,"Jackson, MS",Echoes | Selected Shorts,,,,,,,,,,,,,2
WXPN-FM:,39.9525839,-75.1652215,broadcast,small,"Philadelphia, PA",Echoes | Sound Opinions,,,,,,,,,,,,,2
WXPH-FM:,40.2731911,-76.8867008,broadcast,small,"Harrisburg, PA",Echoes | Sound Opinions,,,,,,,,,,,,,2
WPLN-FM2:,36.1626638,-86.7816016,broadcast,small,"Nashville, TN",Selected Shorts | Zorba,,,,,,,,,,,,,2
WKHS-FM:,39.2745539,-76.0921701,broadcast,small,"Worton, MD",Echoes | Sound Opinions,,,,,,,,,,,,,2
WFHB-FM:,39.169574,-86.5385549,broadcast,small,"Bloomington, IN",Reveal | Sound Opinions,,,,,,,,,,,,,2
KPPR-FM:,48.1469683,-103.6179745,broadcast,small,"Williston, ND",Echoes | Sound Opinions,,,,,,,,,,,,,2
KFJM-FM:,47.9252568,-97.0328547,broadcast,small,"Grand Forks, ND",Echoes | Sound Opinions,,,,,,,,,,,,,2
KUGS-FM:,48.7519112,-122.4786854,broadcast,small,"Bellingham, WA",Latino USA | PRX Remix,,,,,,,,,,,,,2
KNCH-FM:,31.4637723,-100.4370375,broadcast,small,"San Angelo, TX",Latino USA | The World,,,,,,,,,,,,,2
KXJZ-FM:,38.5781342,-121.4944209,broadcast,small,"Sacramento, CA",Latino USA | Reveal,,,,,,,,,,,,,2
KUOP-FM:,37.9575104,-121.2924737,broadcast,small,"Stockton, CA",Latino USA | Reveal,,,,,,,,,,,,,2
KQNC-FM:,39.9367343,-120.9476066,broadcast,small,"Quincy, CA",Latino USA | Reveal,,,,,,,,,,,,,2
KKTO-FM:,39.1677134,-120.1451812,broadcast,small,"Tahoe City, CA",Latino USA | Reveal,,,,,,,,,,,,,2
WUWM-FM:,42.7261309,-87.7828523,broadcast,small,"Milwaukee-Racine, WI",Latino USA | Reveal,,,,,,,,,,,,,2
KEOS-FM:,30.6210482,-96.3255016,broadcast,small,"College Station, TX",Latino USA | Reveal,,,,,,,,,,,,,2
WKAR-AM:,42.7369792,-84.4838654,broadcast,small,"East Lansing, MI",Latino USA | Reveal,,,,,,,,,,,,,2
WMFE-FM:,28.5383832,-81.3789269,broadcast,small,"Orlando, FL",Latino USA | Think,,,,,,,,,,,,,2
KSQD-FM:,36.9741275,-122.028807,broadcast,small,"Santa Cruz, CA",PRX Remix | Reveal,,,,,,,,,,,,,2
KSFP-FM:,37.7749295,-122.4194155,broadcast,small,"San Francisco, CA",PRX Remix | Reveal,,,,,,,,,,,,,2
KOPN-FM:,38.951768,-92.3282932,broadcast,small,"Columbia, MO",The World | Think,,,,,,,,,,,,,2
WMRY-FM:,38.0301826,-78.4769353,broadcast,small,"Charlottesville, VA",Reveal | Think,,,,,,,,,,,,,2
WMRL-FM:,37.7840208,-79.4428157,broadcast,small,"Lexington, VA",Reveal | Think,,,,,,,,,,,,,2
WMRA-FM:,38.4460017,-78.8697826,broadcast,small,"Harrisonburg, VA",Reveal | Think,,,,,,,,,,,,,2
WMLU-FM:,37.3020965,-78.3919401,broadcast,small,"Farmville, VA",Reveal | Think,,,,,,,,,,,,,2
WXXY-FM:,42.4233981,-78.1572319,broadcast,small,"Houghton, NY",Christopher Kimball's Milk Street Radio,,,,,,,,,,,,,1
WXXI-FM:,43.1565779,-77.6088465,broadcast,small,"Rochester, NY",Christopher Kimball's Milk Street Radio,,,,,,,,,,,,,1
WRFA-FM:,42.0970023,-79.2353259,broadcast,small,"Jamestown, NY",Christopher Kimball's Milk Street Radio,,,,,,,,,,,,,1
KNVC-FM:,63.8765975,-160.7925128,broadcast,small,"Unalakleet, AK",Christopher Kimball's Milk Street Radio,,,,,,,,,,,,,1
WSCL-FM:,38.3606736,-75.5993692,broadcast,small,"Salisbury, MD",Pittsburgh Symphony Orchestra,,,,,,,,,,,,,1
WQXR-FM:,40.7127753,-74.0059728,broadcast,small,"New York, NY",Pittsburgh Symphony Orchestra,,,,,,,,,,,,,1
WKDS-FM:,42.2896532,-85.5856279,broadcast,small,"Kalamazoo, MI",Pittsburgh Symphony Orchestra,,,,,,,,,,,,,1
WBJC-FM:,39.2905023,-76.6104072,broadcast,small,"Baltimore, MD",Pittsburgh Symphony Orchestra,,,,,,,,,,,,,1
KSEF-FM:,37.7808846,-90.4217895,broadcast,small,"Farmington, MO",To the Best of Our Knowledge,,,,,,,,,,,,,1
KRCU-FM:,37.3058839,-89.5181476,broadcast,small,"Cape Girardeau, MO",To the Best of Our Knowledge,,,,,,,,,,,,,1
KVSC-FM:,45.5579451,-94.1632404,broadcast,small,"St. Cloud, MN",To the Best of Our Knowledge,,,,,,,,,,,,,1
KRBD-FM:,55.3422222,-131.6461111,broadcast,small,"Ketchikan, AK","Left, Right & Center",,,,,,,,,,,,,1
WUBJ-FM:,42.0970023,-79.2353259,broadcast,small,"Jamestown, NY","Left, Right & Center",,,,,,,,,,,,,1
WOLN-FM:,42.083639,-78.429927,broadcast,small,"Olean, NY","Left, Right & Center",,,,,,,,,,,,,1
WBFO-FM:,43.0783124,-79.0046311,broadcast,small,"Buffalo-Niagara Falls, NY","Left, Right & Center",,,,,,,,,,,,,1
KXIR-FM:,48.009537,-122.525983,broadcast,small,"Freeland, WA","Left, Right & Center",,,,,,,,,,,,,1
KSER-FM:,47.4483652,-122.3085927,broadcast,small,"Seattle-Tacoma, WA","Left, Right & Center",,,,,,,,,,,,,1
WOSU-AM:,39.9625112,-83.0032218,broadcast,small,"Columbus, OH",The Moth Radio Hour,,,,,,,,,,,,,1
WFWM-FM:,39.6578683,-78.9287096,broadcast,small,"Frostburg, MD",The Moth Radio Hour,,,,,,,,,,,,,1
WYSO-FM:,39.7592225,-84.1936144,broadcast,small,"Dayton, OH",This American Life,,,,,,,,,,,,,1
WKAR-FM:,42.7369792,-84.4838654,broadcast,small,"East Lansing, MI",This American Life,,,,,,,,,,,,,1
KVRT-FM:,28.8052674,-97.0035982,broadcast,small,"Victoria, TX",This American Life,,,,,,,,,,,,,1
KEDT-FM:,27.7964047,-97.4029944,broadcast,small,"Corpus Christi, TX",This American Life,,,,,,,,,,,,,1
KCCK-FM:,41.9778795,-91.6656232,broadcast,small,"Cedar Rapids/Ia City/Cedr Flls, IA",Jazz Happening Now,,,,,,,,,,,,,1
KWSO-FM:,44.7634519,-121.2661625,broadcast,small,"Warm Springs, OR",This American Life,,,,,,,,,,,,,1
KSDP-AM:,55.3404686,-160.4985822,broadcast,small,"Sand Point, AK",This American Life,,,,,,,,,,,,,1
KNSA-AM:,63.8765975,-160.7925128,broadcast,small,"Unalakleet, AK",This American Life,,,,,,,,,,,,,1
KMTH-FM:,32.9440077,-103.3485543,broadcast,small,"Carlsbad / Hobbs / Lovington, NM",This American Life,,,,,,,,,,,,,1
KJEM-FM:,46.7297771,-117.1817377,broadcast,small,"Pullman, WA",Jazz Happening Now,,,,,,,,,,,,,1
KENW-FM:,34.408904,-103.3344556,broadcast,small,"Portales / Clovis, NM",This American Life,,,,,,,,,,,,,1
KDLG-AM:,59.0395277,-158.4633056,broadcast,small,"Dillingham, AK",This American Life,,,,,,,,,,,,,1
KNSZ-FM:,41.0160293,-92.4083022,broadcast,small,"Ottumwa, IA",No Small Endeavor,,,,,,,,,,,,,1
KNSY-FM:,42.5063629,-90.6677479,broadcast,small,Dubuque,No Small Endeavor,,,,,,,,,,,,,1
KNSM-FM:,43.1435564,-93.3788108,broadcast,small,"Mason City/Clear Lake, IA",No Small Endeavor,,,,,,,,,,,,,1
KNSL-FM:,40.622777,-93.9341158,broadcast,small,"Lamoni, IA",No Small Endeavor,,,,,,,,,,,,,1
KNSK-FM:,42.4974694,-94.1680158,broadcast,small,Ft. Dodge,No Small Endeavor,,,,,,,,,,,,,1
KNSC-FM:,42.0655986,-94.8672793,broadcast,small,"Carroll, IA",No Small Endeavor,,,,,,,,,,,,,1
KNSB-FM:,41.5262641,-90.5072573,broadcast,small,Bettendorf,No Small Endeavor,,,,,,,,,,,,,1
WWLB-FM:,37.5407246,-77.4360481,broadcast,small,"Richmond, VA",Afropop Worldwide,,,,,,,,,,,,,1
WSAJ-FM:,41.1578377,-80.0886703,broadcast,small,"Grove City, PA",Afropop Worldwide,,,,,,,,,,,,,1
WBBT-FM:,37.5407246,-77.4360481,broadcast,small,"Richmond, VA",Afropop Worldwide,,,,,,,,,,,,,1
WSQX-FM:,42.0971204,-75.9116546,broadcast,small,"Binghamton, NY",Jazz After Hours,,,,,,,,,,,,,1
WILL-FM2:,48.1469683,-103.6179745,broadcast,small,"Williston, ND",Jazz After Hours,,,,,,,,,,,,,1
KNCJ-FM:,39.529919,-119.8142691,broadcast,small,"Reno, NV",Jazz After Hours,,,,,,,,,,,,,1
KPYR-FM:,40.5152491,-107.5464541,broadcast,small,"Craig, CO",Selected Shorts,,,,,,,,,,,,,1
KPRN-FM:,39.0689478,-108.5642809,broadcast,small,"Grand Junction, CO",Selected Shorts,,,,,,,,,,,,,1
KPRH-FM:,38.4783198,-107.8761738,broadcast,small,"Montrose/Grand Junction, CO",Selected Shorts,,,,,,,,,,,,,1
KPRE-FM:,39.6433243,-106.3780801,broadcast,small,"Vail, Co",Selected Shorts,,,,,,,,,,,,,1
KKPC-AM:,38.2705996,-104.6101033,broadcast,small,"Pueblo, CO",Selected Shorts,,,,,,,,,,,,,1
(Colorado Public Radio (KCFR-FM):,40.0677766,-105.2881399,broadcast,small,"Denver-Boulder, CO",Selected Shorts,,,,,,,,,,,,,1
KCFC-AM:,40.0189728,-105.2747406,broadcast,small,"Boulder, CO",Selected Shorts,,,,,,,,,,,,,1
WLRH-FM3:,34.7295497,-86.5853155,broadcast,small,"Huntsville, AL",Living On Earth,,,,,,,,,,,,,1
KUAC-FM2:,64.8400511,-147.7199756,broadcast,small,Fairbanks,Selected Shorts,,,,,,,,,,,,,1
WPLN-AM:,36.1626638,-86.7816016,broadcast,small,"Nashville, TN",Selected Shorts,,,,,,,,,,,,,1
KOTO-FM:,37.9374939,-107.8122852,broadcast,small,"Telluride, CO",Living On Earth,,,,,,,,,,,,,1
KBCS-FM:,47.4483652,-122.3085927,broadcast,small,"Seattle-Tacoma, WA",Living On Earth,,,,,,,,,,,,,1
WGLT-FM:,40.4768909,-88.9920118,broadcast,small,"Bloomington, IL",Sound Opinions,,,,,,,,,,,,,1
WYMS-FM:,42.7261309,-87.7828523,broadcast,small,"Milwaukee-Racine, WI",Sound Opinions,,,,,,,,,,,,,1
WPSU-FM2:,40.7933949,-77.8600012,broadcast,small,"State College, PA",Sound Opinions,,,,,,,,,,,,,1
WFPK-FM:,38.2468618,-85.7663724,broadcast,small,"Louisville, KY",Sound Opinions,,,,,,,,,,,,,1
WBJB-FM:,40.3306656,-74.1209748,broadcast,small,"Lincroft, NJ",Sound Opinions,,,,,,,,,,,,,1
KUCB-FM:,53.8725737,-166.5375512,broadcast,small,"Unalaska, AK",Sound Opinions,,,,,,,,,,,,,1
KSRQ-FM:,48.1191353,-96.1811473,broadcast,small,"Thief River Falls, MN",Sound Opinions,,,,,,,,,,,,,1
KMSE-FM:,44.0193287,-92.4588327,broadcast,small,"Rochester, MN",Sound Opinions,,,,,,,,,,,,,1
KCMP-FM:,44.9374831,-93.2009998,broadcast,small,"Minneapolis-St. Paul, MN",Sound Opinions,,,,,,,,,,,,,1
WLIW-FM:,40.6546145,-73.5594128,broadcast,small,Nassau-Suffolk (Long Island),Snap Judgment,,,,,,,,,,,,,1
WCWP-FM:,40.8131553,-73.5673482,broadcast,small,"Brookville, NY",Snap Judgment,,,,,,,,,,,,,1
KSTK-FM:,56.4706104,-132.3815263,broadcast,small,"Wrangell, AK",Snap Judgment,,,,,,,,,,,,,1
KVCR-FM:,34.0694217,-117.2956418,broadcast,small,"Riverside-San Bernardino, CA",Latino USA,,,,,,,,,,,,,1
KEDT-FM2:,27.7964047,-97.4029944,broadcast,small,"Corpus Christi, TX",Latino USA,,,,,,,,,,,,,1
WMKY-FM:,38.1768636,-83.4357151,broadcast,small,"Morehead, KY",Latino USA,,,,,,,,,,,,,1
